"","phylum","cutoff","termset","term","gene","description","effectsize"
"2423","firmicutes","weak","level3","Transcription_initiation,_bacterial_sigma_factors","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.15542186365466
"2424","firmicutes","weak","level3","Transcription_initiation,_bacterial_sigma_factors","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.179588524138445
"2425","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00003672","Stage III sporulation protein AA",0.199816186288372
"2426","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00011987","Stage III sporulation protein AD",0.17330914162032
"2427","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00003769","Stage III sporulation protein AE",0.202437399792644
"2428","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00006794","Stage III sporulation protein AF",0.257864277726573
"2429","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00004841","Stage III sporulation protein AG",0.180095652199645
"2430","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00013525","Stage III sporulation protein AH",0.137598311141854
"2431","fusobacteria","med","level1","Phosphorus Metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.316016920594249
"2432","fusobacteria","med","level1","Phosphorus Metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.316016920594249
"2433","fusobacteria","med","level1","Phosphorus Metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.316016920594249
"2434","fusobacteria","med","level1","Phosphorus Metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.316016920594249
"2435","fusobacteria","med","level3","Phosphate_metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.316016920594249
"2436","fusobacteria","med","level3","Phosphate_metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.316016920594249
"2437","fusobacteria","med","level3","Phosphate_metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.316016920594249
"2438","fusobacteria","med","level3","Phosphate_metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.316016920594249
"2439","fusobacteria","med","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.316016920594249
"2440","fusobacteria","med","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.316016920594249
"2441","fusobacteria","med","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.316016920594249
"2442","fusobacteria","med","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.316016920594249
"2443","fusobacteria","strong","level1","Stress Response","FIG00000584","Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)",0.539404649784363
"2444","fusobacteria","strong","level1","Stress Response","FIG00135600","Ribonuclease PH (EC 2.7.7.56)",0.539404649784363
"2445","fusobacteria","strong","level2","Heat shock","FIG00000584","Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)",0.539404649784363
"2446","fusobacteria","strong","level2","Heat shock","FIG00135600","Ribonuclease PH (EC 2.7.7.56)",0.539404649784363
"2447","fusobacteria","strong","level3","Heat_shock_dnaK_gene_cluster_extended","FIG00000584","Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)",0.539404649784363
"2448","fusobacteria","strong","level3","Heat_shock_dnaK_gene_cluster_extended","FIG00135600","Ribonuclease PH (EC 2.7.7.56)",0.539404649784363
"2449","fusobacteria","weak","level1","Carbohydrates","FIG00118495","2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal type (EC 5.4.2.1)",0.239325514024408
"2450","fusobacteria","weak","level1","Carbohydrates","FIG00000624","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)",0.299848574322713
"2451","fusobacteria","weak","level1","Carbohydrates","FIG00001659","2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)",0.235358806982594
"2452","fusobacteria","weak","level1","Carbohydrates","FIG00133209","2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)",0.257694736881364
"2453","fusobacteria","weak","level1","Carbohydrates","FIG00043852","2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)",0.257694736881364
"2454","fusobacteria","weak","level1","Carbohydrates","FIG00133229","2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)",0.146945669846424
"2455","fusobacteria","weak","level1","Carbohydrates","FIG00006715","2-keto-3-deoxygluconate permease (KDG permease)",0.218971434975134
"2456","fusobacteria","weak","level1","Carbohydrates","FIG00068115","3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)",0.239325514371274
"2457","fusobacteria","weak","level1","Carbohydrates","FIG00005787","3-keto-L-gulonate 6-phosphate decarboxylase",0.0991170474949365
"2458","fusobacteria","weak","level1","Carbohydrates","FIG00003227","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)",0.217960227779495
"2459","fusobacteria","weak","level1","Carbohydrates","FIG00001409","5-deoxy-glucuronate isomerase (EC 5.3.1.-)",0.136956492096092
"2460","fusobacteria","weak","level1","Carbohydrates","FIG00072450","5-keto-2-deoxy-D-gluconate-6 phosphate aldolase (EC 4.1.2.29)",0.239325513888905
"2461","fusobacteria","weak","level1","Carbohydrates","FIG00014777","5-keto-2-deoxygluconokinase (EC 2.7.1.92)",0.264517673353454
"2462","fusobacteria","weak","level1","Carbohydrates","FIG00002519","6-phospho-3-hexuloisomerase",0.239325513888905
"2463","fusobacteria","weak","level1","Carbohydrates","FIG00001882","6-phospho-beta-glucosidase (EC 3.2.1.86)",0.10318500451983
"2464","fusobacteria","weak","level1","Carbohydrates","FIG00000405","6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",0.264517673454102
"2465","fusobacteria","weak","level1","Carbohydrates","FIG00000776","6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type",0.251291789819245
"2466","fusobacteria","weak","level1","Carbohydrates","FIG00007812","ABC-type sugar transport system, periplasmic binding protein YcjN",0.239325513888905
"2467","fusobacteria","weak","level1","Carbohydrates","FIG00018615","Acetoacetate metabolism regulatory protein AtoC",0.235358806982594
"2468","fusobacteria","weak","level1","Carbohydrates","FIG00138523","Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)",0.0565803817865707
"2469","fusobacteria","weak","level1","Carbohydrates","FIG00614545","Acylphosphate phosphohydrolase (EC 3.6.1.7), putative",0.239325513668724
"2470","fusobacteria","weak","level1","Carbohydrates","FIG00043723","Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)",0.239325514024408
"2471","fusobacteria","weak","level1","Carbohydrates","FIG00000895","Alanine dehydrogenase (EC 1.4.1.1)",0.288139526163175
"2472","fusobacteria","weak","level1","Carbohydrates","FIG01292786","Aldehyde dehydrogenase (EC 1.2.1.3)",0.0974430247895541
"2473","fusobacteria","weak","level1","Carbohydrates","FIG00001100","Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)",0.239325514321138
"2474","fusobacteria","weak","level1","Carbohydrates","FIG00004763","Alpha-amylase (EC 3.2.1.1)",0.239325513888905
"2475","fusobacteria","weak","level1","Carbohydrates","FIG00081553","Alpha-arabinosides ABC transport system, permease protein 1",0.239325514371274
"2476","fusobacteria","weak","level1","Carbohydrates","FIG00002020","Alpha-galactosidase (EC 3.2.1.22)",0.0696792029376683
"2477","fusobacteria","weak","level1","Carbohydrates","FIG00745599","Alpha-glucosidase (EC 3.2.1.20)",0.0974430248932956
"2478","fusobacteria","weak","level1","Carbohydrates","FIG00017518","Alpha-L-arabinofuranosidase II precursor (EC 3.2.1.55)",0.239325514371274
"2479","fusobacteria","weak","level1","Carbohydrates","FIG00009194","Alpha-mannosidase (EC 3.2.1.24)",0.127906388058801
"2480","fusobacteria","weak","level1","Carbohydrates","FIG00007157","Alpha-N-arabinofuranosidase (EC 3.2.1.55)",0.239325514371274
"2481","fusobacteria","weak","level1","Carbohydrates","FIG00002628","Altronate oxidoreductase (EC 1.1.1.58)",0.0955556615038415
"2482","fusobacteria","weak","level1","Carbohydrates","FIG00138538","Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)",0.239325513668724
"2483","fusobacteria","weak","level1","Carbohydrates","FIG00005464","Ascorbate-specific PTS system, EIIA component (EC 2.7.1.-)",0.143238299772912
"2484","fusobacteria","weak","level1","Carbohydrates","FIG00002299","Ascorbate-specific PTS system, EIIB component (EC 2.7.1.69)",0.0991170479808687
"2485","fusobacteria","weak","level1","Carbohydrates","FIG00002002","Ascorbate-specific PTS system, EIIC component",0.137795767267579
"2486","fusobacteria","weak","level1","Carbohydrates","FIG00004321","B12 binding domain of Methylmalonyl-CoA mutase (EC 5.4.99.2)",0.239325513668724
"2487","fusobacteria","weak","level1","Carbohydrates","FIG00001548","Beta-galactosidase (EC 3.2.1.23)",0.127906388058801
"2488","fusobacteria","weak","level1","Carbohydrates","FIG00080099","Beta-glucanase precursor (EC 3.2.1.73)",0.158789775512135
"2489","fusobacteria","weak","level1","Carbohydrates","FIG00001469","Beta-glucosidase (EC 3.2.1.21)",0.0660635044843838
"2490","fusobacteria","weak","level1","Carbohydrates","FIG00001011","Beta-glucoside bgl operon antiterminator, BglG family",0.263568987218378
"2491","fusobacteria","weak","level1","Carbohydrates","FIG00004000","Beta-glucuronidase (EC 3.2.1.31)",0.0974430247686673
"2492","fusobacteria","weak","level1","Carbohydrates","FIG00001088","Beta-hexosaminidase (EC 3.2.1.52)",0.295637399976386
"2493","fusobacteria","weak","level1","Carbohydrates","FIG00796613","Beta-phosphoglucomutase (EC 5.4.2.6)",0.295637400148155
"2494","fusobacteria","weak","level1","Carbohydrates","FIG00007694","Butyrate kinase (EC 2.7.2.7)",0.264517673724978
"2495","fusobacteria","weak","level1","Carbohydrates","FIG00023019","Carbonic anhydrase (EC 4.2.1.1)",0.203049483841956
"2496","fusobacteria","weak","level1","Carbohydrates","FIG01955899","Cellobiose phosphotransferase system YdjC-like protein",0.251291789635677
"2497","fusobacteria","weak","level1","Carbohydrates","FIG00040870","CoB--CoM heterodisulfide reductase subunit A (EC 1.8.98.1)",0.203049483841956
"2498","fusobacteria","weak","level1","Carbohydrates","FIG00004027","CoB--CoM heterodisulfide reductase subunit B (EC 1.8.98.1)",0.203049483841956
"2499","fusobacteria","weak","level1","Carbohydrates","FIG00010908","CoB--CoM heterodisulfide reductase subunit C (EC 1.8.98.1)",0.169732915988157
"2500","fusobacteria","weak","level1","Carbohydrates","FIG01317966","COG1649 predicted glycoside hydrolase",0.108495998940145
"2501","fusobacteria","weak","level1","Carbohydrates","FIG01423360","COG2152 predicted glycoside hydrolase",0.239325513668724
"2502","fusobacteria","weak","level1","Carbohydrates","FIG01304337","D-allose-6-phosphate isomerase (EC 5.3.1.-)",0.239325513888905
"2503","fusobacteria","weak","level1","Carbohydrates","FIG00021981","D-allose ABC transporter, ATPase component",0.25129179025254
"2504","fusobacteria","weak","level1","Carbohydrates","FIG00014910","D-allose ABC transporter, permease component",0.25129179025254
"2505","fusobacteria","weak","level1","Carbohydrates","FIG00018327","D-allose ABC transporter, substrate-binding component",0.25129179025254
"2506","fusobacteria","weak","level1","Carbohydrates","FIG00017899","D-allose kinase (EC 2.7.1.55)",0.25129179025254
"2507","fusobacteria","weak","level1","Carbohydrates","FIG00000450","Deoxyribose-phosphate aldolase (EC 4.1.2.4)",0.299848574617696
"2508","fusobacteria","weak","level1","Carbohydrates","FIG00002872","D-galactarate dehydratase (EC 4.2.1.42)",0.0974430250256528
"2509","fusobacteria","weak","level1","Carbohydrates","FIG00001753","Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)",0.0565803817865707
"2510","fusobacteria","weak","level1","Carbohydrates","FIG00136675","Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)",0.251291789819245
"2511","fusobacteria","weak","level1","Carbohydrates","FIG00136193","Dihydrolipoamide dehydrogenase (EC 1.8.1.4)",0.395381514200727
"2512","fusobacteria","weak","level1","Carbohydrates","FIG00133226","Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)",0.0565803817865707
"2513","fusobacteria","weak","level1","Carbohydrates","FIG01303880","Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)",0.251291789819245
"2514","fusobacteria","weak","level1","Carbohydrates","FIG00002488","Dihydroxyacetone kinase, ATP-dependent (EC 2.7.1.29)",0.239325513668724
"2515","fusobacteria","weak","level1","Carbohydrates","FIG00001516","D-mannonate oxidoreductase (EC 1.1.1.57)",0.209119190712492
"2516","fusobacteria","weak","level1","Carbohydrates","FIG00209992","D-xylose transport ATP-binding protein XylG",0.25129179025254
"2517","fusobacteria","weak","level1","Carbohydrates","FIG00029868","Epi-inositol hydrolase (EC 3.7.1.-)",0.264517673353454
"2518","fusobacteria","weak","level1","Carbohydrates","FIG00005232","Ethanolamine utilization polyhedral-body-like protein EutM",0.288139525300116
"2519","fusobacteria","weak","level1","Carbohydrates","FIG00005937","Ethanolamine utilization protein similar to PduT",0.208976974347678
"2520","fusobacteria","weak","level1","Carbohydrates","FIG00005042","Evolved beta-D-galactosidase, alpha subunit",0.25129179025254
"2521","fusobacteria","weak","level1","Carbohydrates","FIG00004218","Evolved beta-D-galactosidase transcriptional repressor",0.158789775046808
"2522","fusobacteria","weak","level1","Carbohydrates","FIG00001653","Fructokinase (EC 2.7.1.4)",0.25229505855941
"2523","fusobacteria","weak","level1","Carbohydrates","FIG00000370","Fructose-bisphosphate aldolase class II (EC 4.1.2.13)",0.397779987837565
"2524","fusobacteria","weak","level1","Carbohydrates","FIG00003949","Fucose permease",0.208976974347678
"2525","fusobacteria","weak","level1","Carbohydrates","FIG00001572","Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)",0.251291789649767
"2526","fusobacteria","weak","level1","Carbohydrates","FIG00009096","Galactosamine-6-phosphate isomerase (EC 5.3.1.-)",0.23523242407184
"2527","fusobacteria","weak","level1","Carbohydrates","FIG00008153","Galactosamine-6-phosphate isomerase (galactosamine-6-phosphate deaminase) (EC 5.3.1.-)",0.239325514321138
"2528","fusobacteria","weak","level1","Carbohydrates","FIG00066504","Glucarate dehydratase (EC 4.2.1.40)",0.0974430250256528
"2529","fusobacteria","weak","level1","Carbohydrates","FIG00004789","Glucitol operon activator protein",0.239325513888905
"2530","fusobacteria","weak","level1","Carbohydrates","FIG00001065","Glucokinase (EC 2.7.1.2)",0.073258521969473
"2531","fusobacteria","weak","level1","Carbohydrates","FIG00001401","Gluconate dehydratase (EC 4.2.1.39)",0.0602795568811585
"2532","fusobacteria","weak","level1","Carbohydrates","FIG00000332","Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)",0.26451767350089
"2533","fusobacteria","weak","level1","Carbohydrates","FIG00057284","Glucose-6-phosphate isomerase, archaeal (EC 5.3.1.9)",0.239325513888905
"2534","fusobacteria","weak","level1","Carbohydrates","FIG01304773","Glucuronide permease",0.251291789750122
"2535","fusobacteria","weak","level1","Carbohydrates","FIG01304772","Glucuronide transporter UidB",0.239325515145945
"2536","fusobacteria","weak","level1","Carbohydrates","FIG00008542","Glucuronide transport facilitator UidC",0.239325514321138
"2537","fusobacteria","weak","level1","Carbohydrates","FIG00087231","Glyceraldehyde-3-phosphate ketol-isomerase (EC 5.3.1.1)",0.239325513668724
"2538","fusobacteria","weak","level1","Carbohydrates","FIG00000456","Glycerate kinase (EC 2.7.1.31)",0.235232424609692
"2539","fusobacteria","weak","level1","Carbohydrates","FIG00027233","Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)",0.239325513668724
"2540","fusobacteria","weak","level1","Carbohydrates","FIG00002130","Glycerol-3-phosphate ABC transporter, periplasmic glycerol-3-phosphate-binding protein (TC 3.A.1.1.3)",0.140068746288551
"2541","fusobacteria","weak","level1","Carbohydrates","FIG00007316","Glycerol-3-phosphate ABC transporter, permease protein UgpA (TC 3.A.1.1.3)",0.0974430249249361
"2542","fusobacteria","weak","level1","Carbohydrates","FIG00001871","Glycerol-3-phosphate ABC transporter, permease protein UgpE (TC 3.A.1.1.3)",0.251291789834387
"2543","fusobacteria","weak","level1","Carbohydrates","FIG00001119","Glycerol-3-phosphate regulon repressor, DeoR family",0.056580381624987
"2544","fusobacteria","weak","level1","Carbohydrates","FIG00052943","Glycerol-3-phosphate transporter",0.239325513668724
"2545","fusobacteria","weak","level1","Carbohydrates","FIG00149298","Glycerol dehydratase reactivation factor small subunit",0.239325513668724
"2546","fusobacteria","weak","level1","Carbohydrates","FIG00000296","Glycine cleavage system H protein",0.239325513668724
"2547","fusobacteria","weak","level1","Carbohydrates","FIG00001364","Glycine dehydrogenase [decarboxylating] (glycine cleavage system P1 protein) (EC 1.4.4.2)",0.239325513668724
"2548","fusobacteria","weak","level1","Carbohydrates","FIG00001328","Glycine dehydrogenase [decarboxylating] (glycine cleavage system P2 protein) (EC 1.4.4.2)",0.239325513668724
"2549","fusobacteria","weak","level1","Carbohydrates","FIG00006842","Inner membrane ABC transporter permease protein YcjO",0.239325513888905
"2550","fusobacteria","weak","level1","Carbohydrates","FIG00107971","Inner membrane ABC transporter permease protein YcjP",0.239325513888905
"2551","fusobacteria","weak","level1","Carbohydrates","FIG00002332","Inositol-1-monophosphatase (EC 3.1.3.25)",0.239325513668724
"2552","fusobacteria","weak","level1","Carbohydrates","FIG00008439","Inositol transport system ATP-binding protein",0.251291789635677
"2553","fusobacteria","weak","level1","Carbohydrates","FIG00008562","Inositol transport system permease protein",0.264517673353454
"2554","fusobacteria","weak","level1","Carbohydrates","FIG00008311","Inositol transport system sugar-binding protein",0.239325513888905
"2555","fusobacteria","weak","level1","Carbohydrates","FIG00001357","Inosose dehydratase (EC 4.2.1.44)",0.264517673353454
"2556","fusobacteria","weak","level1","Carbohydrates","FIG00001893","Inosose isomerase (EC 5.3.99.-)",0.270361442334982
"2557","fusobacteria","weak","level1","Carbohydrates","FIG00012468","Lactate-responsive regulator LldR in Firmicutes, GntR family",0.279213100978381
"2558","fusobacteria","weak","level1","Carbohydrates","FIG00094401","Lacto-N-biose phosphorylase (EC 2.4.1.211)",0.251291790022639
"2559","fusobacteria","weak","level1","Carbohydrates","FIG00002891","Lactose phosphotransferase system repressor",0.183146411442078
"2560","fusobacteria","weak","level1","Carbohydrates","FIG00003299","L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)",0.239325514371274
"2561","fusobacteria","weak","level1","Carbohydrates","FIG00002117","L-arabinose isomerase (EC 5.3.1.4)",0.239325514371274
"2562","fusobacteria","weak","level1","Carbohydrates","FIG00003757","L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)",0.239325514371274
"2563","fusobacteria","weak","level1","Carbohydrates","FIG00004109","L-arabinose transport system permease protein (TC 3.A.1.2.2)",0.239325514371274
"2564","fusobacteria","weak","level1","Carbohydrates","FIG00002992","L-fuculokinase (EC 2.7.1.51)",0.208976974347678
"2565","fusobacteria","weak","level1","Carbohydrates","FIG00121995","L-lactate dehydrogenase (EC 1.1.2.3)",0.244358053968556
"2566","fusobacteria","weak","level1","Carbohydrates","FIG00016061","L-lactate permease",0.104092527391839
"2567","fusobacteria","weak","level1","Carbohydrates","FIG00006889","L-rhamnose isomerase (EC 5.3.1.14)",0.251291789635677
"2568","fusobacteria","weak","level1","Carbohydrates","FIG00001862","L-rhamnose mutarotase",0.239325513888905
"2569","fusobacteria","weak","level1","Carbohydrates","FIG00004826","L-rhamnose-proton symporter",0.239325513888905
"2570","fusobacteria","weak","level1","Carbohydrates","FIG00000986","L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)",0.137795767267579
"2571","fusobacteria","weak","level1","Carbohydrates","FIG00009208","L-sorbose 1-phosphate reductase (EC 1.1.1.-)",0.239325513888905
"2572","fusobacteria","weak","level1","Carbohydrates","FIG00133196","L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-)",0.137795767267579
"2573","fusobacteria","weak","level1","Carbohydrates","FIG01304383","Malate Na(+) symporter",0.244609166337192
"2574","fusobacteria","weak","level1","Carbohydrates","FIG00028260","Malonate transporter, MadL subunit",0.239325513668724
"2575","fusobacteria","weak","level1","Carbohydrates","FIG00001647","Maltodextrin glucosidase (EC 3.2.1.20)",0.239325513668724
"2576","fusobacteria","weak","level1","Carbohydrates","FIG00003756","Maltose-6'-phosphate glucosidase (EC 3.2.1.122)",0.117162014663081
"2577","fusobacteria","weak","level1","Carbohydrates","FIG00019868","Maltose/maltodextrin ABC transporter, permease protein MalF",0.0853697228848436
"2578","fusobacteria","weak","level1","Carbohydrates","FIG00007714","Maltose/maltodextrin ABC transporter, permease protein MalG",0.0853697228848436
"2579","fusobacteria","weak","level1","Carbohydrates","FIG00002265","Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE",0.0992400502322974
"2580","fusobacteria","weak","level1","Carbohydrates","FIG01955932","Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)",0.207736135953588
"2581","fusobacteria","weak","level1","Carbohydrates","FIG00008778","Maltose operon transcriptional repressor MalR, LacI family",0.199603978987785
"2582","fusobacteria","weak","level1","Carbohydrates","FIG00001427","Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)",0.251291789635677
"2583","fusobacteria","weak","level1","Carbohydrates","FIG01115200","Mannitol operon activator, BglG family",0.239325513888905
"2584","fusobacteria","weak","level1","Carbohydrates","FIG00060024","Mannonate dehydratase (EC 4.2.1.8)",0.176371658642893
"2585","fusobacteria","weak","level1","Carbohydrates","FIG01956356","Mannose-1-phosphate guanylyltransferase (GDP) (EC 2.7.7.22)",0.108495998716954
"2586","fusobacteria","weak","level1","Carbohydrates","FIG00598409","Mannose-6-phosphate isomerase (EC 5.3.1.8)",0.226282165647294
"2587","fusobacteria","weak","level1","Carbohydrates","FIG00088522","Melibiose carrier protein, Na+/melibiose symporter",0.0955556619998918
"2588","fusobacteria","weak","level1","Carbohydrates","FIG00000967","Methylglyoxal synthase (EC 4.2.3.3)",0.235232424609692
"2589","fusobacteria","weak","level1","Carbohydrates","FIG00137372","Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)",0.239325513668724
"2590","fusobacteria","weak","level1","Carbohydrates","FIG01257503","Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)",0.239325513888905
"2591","fusobacteria","weak","level1","Carbohydrates","FIG00003953","Methylmalonyl-CoA epimerase (EC 5.1.99.1)",0.239325513668724
"2592","fusobacteria","weak","level1","Carbohydrates","FIG00000927","Methylmalonyl-CoA mutase (EC 5.4.99.2)",0.239325513668724
"2593","fusobacteria","weak","level1","Carbohydrates","FIG00007586","Multiple sugar ABC transporter, membrane-spanning permease protein MsmF",0.0974430248932956
"2594","fusobacteria","weak","level1","Carbohydrates","FIG00007039","Multiple sugar ABC transporter, membrane-spanning permease protein MsmG",0.239325513668724
"2595","fusobacteria","weak","level1","Carbohydrates","FIG00007137","Multiple sugar ABC transporter, substrate-binding protein",0.239325513668724
"2596","fusobacteria","weak","level1","Carbohydrates","FIG00043259","Myo-inositol 2-dehydrogenase 1 (EC 1.1.1.18)",0.264517673353454
"2597","fusobacteria","weak","level1","Carbohydrates","FIG00008591","N-Acetyl-D-glucosamine ABC transport system, permease protein 1",0.279213099769889
"2598","fusobacteria","weak","level1","Carbohydrates","FIG00501923","N-Acetyl-D-glucosamine ABC transport system, permease protein 2",0.251291789834387
"2599","fusobacteria","weak","level1","Carbohydrates","FIG00013626","N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein",0.0848251175265324
"2600","fusobacteria","weak","level1","Carbohydrates","FIG00001672","N-acetylglucosamine kinase of eukaryotic type (EC 2.7.1.59)",0.239325513888905
"2601","fusobacteria","weak","level1","Carbohydrates","FIG00000835","NAD-dependent malic enzyme (EC 1.1.1.38)",0.251291789846878
"2602","fusobacteria","weak","level1","Carbohydrates","FIG00008708","NADH dehydrogenase (EC 1.6.99.3)",0.0987815327121231
"2603","fusobacteria","weak","level1","Carbohydrates","FIG01319223","NADH dehydrogenase subunit 4, Involved in CO2 fixation",0.239325514024408
"2604","fusobacteria","weak","level1","Carbohydrates","FIG01304636","NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)",0.0792941687174071
"2605","fusobacteria","weak","level1","Carbohydrates","FIG00000777","NADP-dependent malic enzyme (EC 1.1.1.40)",0.235232426309681
"2606","fusobacteria","weak","level1","Carbohydrates","FIG00066643","Neopullulanase (EC 3.2.1.135)",0.0660635049502902
"2607","fusobacteria","weak","level1","Carbohydrates","FIG00003474","Nucleoside permease NupC",0.0955556619998918
"2608","fusobacteria","weak","level1","Carbohydrates","FIG00001904","Outer surface protein of unknown function, cellobiose operon",0.166350861854362
"2609","fusobacteria","weak","level1","Carbohydrates","FIG00001618","Oxaloacetate decarboxylase alpha chain (EC 4.1.1.3)",0.239325513668724
"2610","fusobacteria","weak","level1","Carbohydrates","FIG00445780","Oxidoreductase, short chain dehydrogenase/reductase family",0.239325514631318
"2611","fusobacteria","weak","level1","Carbohydrates","FIG00091347","Pectin degradation protein KdgF",0.239325513668724
"2612","fusobacteria","weak","level1","Carbohydrates","FIG00000789","Phosphoenolpyruvate synthase (EC 2.7.9.2)",0.279213100232258
"2613","fusobacteria","weak","level1","Carbohydrates","FIG00000738","Phosphopentomutase (EC 5.4.2.7)",0.226282165080244
"2614","fusobacteria","weak","level1","Carbohydrates","FIG00070513","phosphotransbutyrylase (EC 2.3.1.19)",0.264517673724978
"2615","fusobacteria","weak","level1","Carbohydrates","FIG00031762","Polygalacturonase (EC 3.2.1.15)",0.0955556615038415
"2616","fusobacteria","weak","level1","Carbohydrates","FIG00038653","Predicted L-fucose-specific phosphotransferase system, EIIB component",0.239325513888905
"2617","fusobacteria","weak","level1","Carbohydrates","FIG00138542","Predicted nucleoside ABC transporter, substrate-binding component",0.183599106046346
"2618","fusobacteria","weak","level1","Carbohydrates","FIG00340354","Predicted rhamnogalacturonide-specific TRAP-type transporter, small transmembrane component RhiB",0.239325514371274
"2619","fusobacteria","weak","level1","Carbohydrates","FIG00008348","Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family",0.293747149270374
"2620","fusobacteria","weak","level1","Carbohydrates","FIG00002272","Predicted transcriptional regulator of the myo-inositol catabolic operon",0.25333663259909
"2621","fusobacteria","weak","level1","Carbohydrates","FIG00139589","Probable L-ascorbate-6-phosphate lactonase UlaG (EC 3.1.1.-) (L-ascorbate utilization protein G)",0.137795767267579
"2622","fusobacteria","weak","level1","Carbohydrates","FIG00003791","Propanediol dehydratase medium subunit (EC 4.2.1.28)",0.239325513888905
"2623","fusobacteria","weak","level1","Carbohydrates","FIG00003735","Propanediol dehydratase reactivation factor small subunit",0.239325513888905
"2624","fusobacteria","weak","level1","Carbohydrates","FIG00003424","Propanediol utilization polyhedral body protein PduT",0.253336632903273
"2625","fusobacteria","weak","level1","Carbohydrates","FIG00006956","Propanediol utilization polyhedral body protein PduU",0.251291789635677
"2626","fusobacteria","weak","level1","Carbohydrates","FIG00011115","PTS system, cellobiose-specific IIA component (EC 2.7.1.69)",0.117162014894892
