"","phylum","cutoff","termset","term","gene","description","effectsize"
"2011","firmicutes","weak","level1","Dormancy and Sporulation","FIG00144020","Putative peptidoglycan hydrolase YvbX, NOT involved in spore germination",0.417330814929063
"2012","firmicutes","weak","level1","Dormancy and Sporulation","FIG00016382","Spore germination protein GerKC",0.363695741205749
"2013","firmicutes","weak","level1","Dormancy and Sporulation","FIG00080700","Spore germination protein GerAA, germination response to L-alanine and related amino acids (earliest stage)",0.3469930588586
"2014","firmicutes","weak","level1","Dormancy and Sporulation","FIG00040344","Subtilase family domain protein",0.318848483098023
"2015","firmicutes","weak","level1","Dormancy and Sporulation","FIG00007369","Sporulation initiation phosphotransferase (Spo0F)",0.302798462746771
"2016","firmicutes","weak","level1","Dormancy and Sporulation","FIG00015036","Stage V sporulation protein whose disruption leads to the production of immature spores (SpoVK)",0.279306828727148
"2017","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004080","Stage II sporulation serine phosphatase for sigma-F activation (SpoIIE)",0.272091765268924
"2018","firmicutes","weak","level1","Dormancy and Sporulation","FIG00006794","Stage III sporulation protein AF",0.257864277726573
"2019","firmicutes","weak","level1","Dormancy and Sporulation","FIG00012826","Stage VI sporulation protein D",0.250701762680767
"2020","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004545","Stage II sporulation protein M (SpoIIM)",0.241996523448481
"2021","firmicutes","weak","level1","Dormancy and Sporulation","FIG00012446","Spore germination protein YpeB",0.21435113185494
"2022","firmicutes","weak","level1","Dormancy and Sporulation","FIG00003769","Stage III sporulation protein AE",0.202437399792644
"2023","firmicutes","weak","level1","Dormancy and Sporulation","FIG00003672","Stage III sporulation protein AA",0.199816186288372
"2024","firmicutes","weak","level1","Dormancy and Sporulation","FIG00006682","Stage V sporulation protein required for dehydratation of the spore core and assembly of the coat (SpoVS)",0.195486242351557
"2025","firmicutes","weak","level1","Dormancy and Sporulation","FIG00015476","Stage III sporulation protein D",0.191684601114395
"2026","firmicutes","weak","level1","Dormancy and Sporulation","FIG00002563","Stage V sporulation protein AC (SpoVAC)",0.188148940182923
"2027","firmicutes","weak","level1","Dormancy and Sporulation","FIG00003596","RNA polymerase sporulation specific sigma factor SigF",0.18555091315769
"2028","firmicutes","weak","level1","Dormancy and Sporulation","FIG00007538","Stage V sporulation protein T, AbrB family transcriptional regulator (SpoVT)",0.182609828985579
"2029","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004841","Stage III sporulation protein AG",0.180095652199645
"2030","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.179588524138445
"2031","firmicutes","weak","level1","Dormancy and Sporulation","FIG00006264","Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)",0.179484981016607
"2032","firmicutes","weak","level1","Dormancy and Sporulation","FIG00001332","Spore germination protein GerKB",0.178992925957253
"2033","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004463","Stage IV sporulation protein B",0.176491201870079
"2034","firmicutes","weak","level1","Dormancy and Sporulation","FIG00002500","Stage V sporulation protein AD (SpoVAD)",0.176390100460259
"2035","firmicutes","weak","level1","Dormancy and Sporulation","FIG00003654","Stage IV sporulation protein A",0.176126651768946
"2036","firmicutes","weak","level1","Dormancy and Sporulation","FIG00011987","Stage III sporulation protein AD",0.17330914162032
"2037","firmicutes","weak","level1","Dormancy and Sporulation","FIG00013347","Stage II sporulation protein related to metaloproteases (SpoIIQ)",0.169910494900999
"2038","firmicutes","weak","level1","Dormancy and Sporulation","FIG00012814","Spore cortex-lytic enzyme, N-acetylglucosaminidase SleL (EC 3.2.1.-)",0.169264710401307
"2039","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004014","RNA polymerase sporulation specific sigma factor SigE",0.168195322956029
"2040","firmicutes","weak","level1","Dormancy and Sporulation","FIG00007180","Stage V sporulation protein AE (SpoVAE)",0.167218469647423
"2041","firmicutes","weak","level1","Dormancy and Sporulation","FIG00005089","Spore cortex-lytic enzyme, lytic transglycosylase SleB",0.160186878789801
"2042","firmicutes","weak","level1","Dormancy and Sporulation","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.15542186365466
"2043","firmicutes","weak","level1","Dormancy and Sporulation","FIG00014027","Stage II sporulation protein D (SpoIID)",0.150727887367961
"2044","firmicutes","weak","level1","Dormancy and Sporulation","FIG00013525","Stage III sporulation protein AH",0.137598311141854
"2045","firmicutes","weak","level1","Motility and Chemotaxis","FIG01960193","Flagellar hook-length control protein FliK",2.69547096141839
"2046","firmicutes","weak","level1","Motility and Chemotaxis","FIG00102933","Chemotaxis protein CheX",0.375146536409553
"2047","firmicutes","weak","level1","Motility and Chemotaxis","FIG00002745","Flagellar biosynthesis protein FliZ",0.363925845415779
"2048","firmicutes","weak","level1","Motility and Chemotaxis","FIG00001155","Flagellar synthesis regulator FleN",0.330746823667381
"2049","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000950","Flagellar biosynthesis protein FlhF",0.330043220363706
"2050","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000767","Flagellar basal-body rod protein FlgF",0.315912108929488
"2051","firmicutes","weak","level1","Motility and Chemotaxis","FIG00125327","Flagellar protein FlbD",0.30839789720471
"2052","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000652","Positive regulator of CheA protein activity (CheW)",0.30412608495882
"2053","firmicutes","weak","level1","Motility and Chemotaxis","FIG00009398","Flagellar hook-associated protein FlgL",0.295622616104842
"2054","firmicutes","weak","level1","Motility and Chemotaxis","FIG00002392","Motility accessory factor",0.291471941063613
"2055","firmicutes","weak","level1","Motility and Chemotaxis","FIG00108124","Flagellar biosynthesis protein FliQ",0.289540666276321
"2056","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000650","Flagellar hook-associated protein FlgK",0.284371654223708
"2057","firmicutes","weak","level1","Motility and Chemotaxis","FIG00017343","Flagellar M-ring protein FliF",0.283832918509189
"2058","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000816","Flagellin protein FlaA",0.282595562921974
"2059","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000610","Flagellar motor switch protein FliG",0.282344343878234
"2060","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000452","Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)",0.280109515001447
"2061","firmicutes","weak","level1","Motility and Chemotaxis","FIG00017306","Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)",0.279633735449973
"2062","firmicutes","weak","level1","Motility and Chemotaxis","FIG00025360","Flagellar motor rotation protein MotB",0.277119026932834
"2063","firmicutes","weak","level1","Motility and Chemotaxis","FIG00002041","Flagellar motor switch protein FliN",0.276773890228248
"2064","firmicutes","weak","level1","Motility and Chemotaxis","FIG01955945","Flagellum-specific ATP synthase FliI",0.274892348538477
"2065","firmicutes","weak","level1","Motility and Chemotaxis","FIG01290464","Flagellar motor switch protein FliM",0.274401129049407
"2066","firmicutes","weak","level1","Motility and Chemotaxis","FIG00119690","Flagellar basal-body rod protein FlgG",0.274392172234806
"2067","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000587","Flagellar basal-body rod protein FlgC",0.272204361400043
"2068","firmicutes","weak","level1","Motility and Chemotaxis","FIG00029709","Flagellar biosynthesis protein FlhA",0.272204361400043
"2069","firmicutes","weak","level1","Motility and Chemotaxis","FIG00138353","Flagellar biosynthesis protein FliP",0.272204361400043
"2070","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000438","Flagellar motor rotation protein MotA",0.272073758673514
"2071","firmicutes","weak","level1","Motility and Chemotaxis","FIG00437326","Flagellar hook protein FlgE",0.270843323695332
"2072","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000426","Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY",0.267898156895785
"2073","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000784","Flagellar biosynthesis protein FliS",0.266997797957605
"2074","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000571","Signal transduction histidine kinase CheA (EC 2.7.3.-)",0.265998277428673
"2075","firmicutes","weak","level1","Motility and Chemotaxis","FIG00004628","Predicted signal transduction protein",0.262546313306313
"2076","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000646","Flagellar basal-body rod modification protein FlgD",0.261940002154456
"2077","firmicutes","weak","level1","Motility and Chemotaxis","FIG00005728","Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)",0.25725659156992
"2078","firmicutes","weak","level1","Motility and Chemotaxis","FIG00005647","Chemotaxis protein CheD",0.249403599813696
"2079","firmicutes","weak","level1","Motility and Chemotaxis","FIG00057432","Flagellar biosynthesis protein FliL",0.237991926160913
"2080","firmicutes","weak","level1","Motility and Chemotaxis","FIG00009068","RNA polymerase sigma factor for flagellar operon",0.232500085374448
"2081","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000668","Flagellar hook-associated protein FliD",0.221680127529513
"2082","firmicutes","weak","level1","Motility and Chemotaxis","FIG00002947","Chemotaxis protein CheC -- inhibitor of MCP methylation",0.217633261075442
"2083","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000850","Flagellar assembly protein FliH",0.206203712759384
"2084","firmicutes","weak","level1","Motility and Chemotaxis","FIG00133479","Flagellar basal-body rod protein FlgB",0.190599242106928
"2085","firmicutes","weak","level1","Motility and Chemotaxis","FIG00003476","Flagellar biosynthesis protein FlhB",0.165779009041848
"2086","firmicutes","weak","level1","Motility and Chemotaxis","FIG00001074","Flagellar hook-length control protein FliK",0.163481866902715
"2087","firmicutes","weak","level1","Motility and Chemotaxis","FIG00007041","Chemotaxis protein CheV (EC 2.7.3.-)",0.159502998941809
"2088","firmicutes","weak","level1","Motility and Chemotaxis","FIG00000586","Flagellar biosynthesis protein FliR",0.1524859651569
"2089","firmicutes","weak","level1","Motility and Chemotaxis","FIG00078127","Flagellar hook-basal body complex protein FliE",0.142466924003015
"2090","firmicutes","weak","level1","Motility and Chemotaxis","FIG00006092","RNA polymerase sigma-54 factor RpoN",0.12612520711678
"2091","firmicutes","weak","level2","","FIG01957084","TonB-dependent receptor",2.11991789784062
"2092","firmicutes","weak","level2","","FIG00148520","Cob(I)alamin adenosyltransferase fragment",1.65915616426575
"2093","firmicutes","weak","level2","","FIG00340870","Galactocerebrosidase precursor (EC 3.2.1.46)",1.64339934481944
"2094","firmicutes","weak","level2","","FIG01417992","p-cumate dioxygenase large subunit (CmtAb)",1.64339934481944
"2095","firmicutes","weak","level2","","FIG00257341","Homocitrate synthase alpha subunit (EC 2.3.3.14)",1.29118640089718
"2096","firmicutes","weak","level2","","FIG00003025","Sensory histidine kinase QseC",1.255978006836
"2097","firmicutes","weak","level2","","FIG01266661","Putative reductase (alkanesulfonate metabolism)",1.06070911439561
"2098","firmicutes","weak","level2","","FIG00018005","Circadian oscillation regulator KaiB",1.04805380685973
"2099","firmicutes","weak","level2","","FIG00147384","Ferric uptake regulation protein",0.906903321288922
"2100","firmicutes","weak","level2","","FIG00012128","polyhydroxyalkanoate synthesis repressor PhaR",0.900841095364435
"2101","firmicutes","weak","level2","","FIG00001214","DNA recombination-dependent growth factor C",0.832495274726983
"2102","firmicutes","weak","level2","","FIG00142934","Spore germination protein GerLB",0.828186464953773
"2103","firmicutes","weak","level2","","FIG00552544","Outer membrane lipoprotein omp16 precursor",0.815136512585984
"2104","firmicutes","weak","level2","","FIG01227271","Hypothetical protein, GBAA2540 homolog",0.807835115350534
"2105","firmicutes","weak","level2","","FIG00052739","Iron compound ABC uptake transporter permease protein PiaB",0.79108769413233
"2106","firmicutes","weak","level2","","FIG01953937","Iron compound ABC uptake transporter substrate-binding protein PiaA",0.763579677682349
"2107","firmicutes","weak","level2","","FIG00142935","Spore germination protein GerSB",0.744894583921794
"2108","firmicutes","weak","level2","","FIG00149130","Homocitrate synthase omega subunit (EC 2.3.3.14)",0.721578616032823
"2109","firmicutes","weak","level2","","FIG00106248","Nitrogenase (iron-iron) reductase and maturation protein AnfH",0.711090366153302
"2110","firmicutes","weak","level2","","FIG00002464","NAD-dependent formate dehydrogenase beta subunit",0.673671588623268
"2111","firmicutes","weak","level2","","FIG00003581","Nitrogenase FeMo-cofactor carrier protein NifX",0.629994746084167
"2112","firmicutes","weak","level2","","FIG00139011","Circadian clock protein KaiC",0.623621537604945
"2113","firmicutes","weak","level2","","FIG00012307","Sporulation kinase B (EC 2.7.13.3)",0.59130787791454
"2114","firmicutes","weak","level2","","FIG00147632","Putative 3-hydroxyacyl-coa dehydrogenase",0.58232739963306
"2115","firmicutes","weak","level2","","FIG00763453","UDP-glucose 4-epimerase (EC 5.1.3.2)",0.573003407090916
"2116","firmicutes","weak","level2","","FIG00112492","AnfO protein, required for Mo- and V-independent nitrogenase",0.57285892601735
"2117","firmicutes","weak","level2","","FIG00137875","Acyl carrier protein associated with anthrachelin biosynthesis",0.531683062300058
"2118","firmicutes","weak","level2","","FIG00020772","Circadian input kinase A",0.514013647780447
"2119","firmicutes","weak","level2","","FIG00149236","Adenylate/guanylate cyclase (EC 4.6.1.2)",0.511828232106939
"2120","firmicutes","weak","level2","","FIG01955949","Periplasmic nitrate reductase precursor (EC 1.7.99.4)",0.463801702018177
"2121","firmicutes","weak","level2","","FIG00144674","Spore protein YdhD, not involved in spore germination",0.457943045965708
"2122","firmicutes","weak","level2","","FIG01305242","hydrolase, haloacid dehalogenase-like family protein BCZK2594",0.448652006190883
"2123","firmicutes","weak","level2","","FIG00002596","Nitrogenase (molybdenum-iron) beta chain (EC 1.18.6.1)",0.443856254279027
"2124","firmicutes","weak","level2","","FIG00144020","Putative peptidoglycan hydrolase YvbX, NOT involved in spore germination",0.417330814929063
"2125","firmicutes","weak","level2","","FIG00003546","Nitrogen regulation protein NR(I)",0.415569072040617
"2126","firmicutes","weak","level2","","FIG00069725","Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)",0.407398608272026
"2127","firmicutes","weak","level2","","FIG00002550","Nitrogenase (molybdenum-iron) alpha chain (EC 1.18.6.1)",0.405549735049585
"2128","firmicutes","weak","level2","","FIG00000664","Ferredoxin, 2Fe-2S",0.390184280131425
"2129","firmicutes","weak","level2","","FIG00003116","Nitrite transporter NirC",0.375500955162669
"2130","firmicutes","weak","level2","","FIG00102933","Chemotaxis protein CheX",0.375146536409553
"2131","firmicutes","weak","level2","","FIG00016382","Spore germination protein GerKC",0.363695741205749
"2132","firmicutes","weak","level2","","FIG00080700","Spore germination protein GerAA, germination response to L-alanine and related amino acids (earliest stage)",0.3469930588586
"2133","firmicutes","weak","level2","","FIG00012860","Uncharacterized protein YppC",0.338358772343191
"2134","firmicutes","weak","level2","","FIG00054551","Iron compound ABC uptake transporter ATP-binding protein PiaD",0.322856924201899
"2135","firmicutes","weak","level2","","FIG00012565","Spore coat protein S",0.322761624020608
"2136","firmicutes","weak","level2","","FIG00040344","Subtilase family domain protein",0.318848483098023
"2137","firmicutes","weak","level2","","FIG00000652","Positive regulator of CheA protein activity (CheW)",0.30412608495882
"2138","firmicutes","weak","level2","","FIG00007369","Sporulation initiation phosphotransferase (Spo0F)",0.302798462746771
"2139","firmicutes","weak","level2","","FIG00000583","RNA-binding protein Hfq",0.301164253598286
"2140","firmicutes","weak","level2","","FIG00006465","Nickel transport ATP-binding protein NikD (TC 3.A.1.5.3)",0.294508075950735
"2141","firmicutes","weak","level2","","FIG00000385","Cell division protein FtsA",0.292252329787206
"2142","firmicutes","weak","level2","","FIG00006970","Nickel transport system permease protein NikB (TC 3.A.1.5.3)",0.289465933887941
"2143","firmicutes","weak","level2","","FIG00003448","Anaerobic nitric oxide reductase flavorubredoxin",0.288449536275394
"2144","firmicutes","weak","level2","","FIG00011659","Formate dehydrogenase-O, major subunit (EC 1.2.1.2)",0.282623856859677
"2145","firmicutes","weak","level2","","FIG00000610","Flagellar motor switch protein FliG",0.282344343878234
"2146","firmicutes","weak","level2","","FIG00000452","Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)",0.280109515001447
"2147","firmicutes","weak","level2","","FIG00017306","Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)",0.279633735449973
"2148","firmicutes","weak","level2","","FIG00015036","Stage V sporulation protein whose disruption leads to the production of immature spores (SpoVK)",0.279306828727148
"2149","firmicutes","weak","level2","","FIG01309504","Zinc transporter, ZIP family",0.277595490484008
"2150","firmicutes","weak","level2","","FIG00002041","Flagellar motor switch protein FliN",0.276773890228248
"2151","firmicutes","weak","level2","","FIG00003428","Formate hydrogenlyase subunit 7",0.274555936905477
"2152","firmicutes","weak","level2","","FIG01290464","Flagellar motor switch protein FliM",0.274401129049407
"2153","firmicutes","weak","level2","","FIG00008386","Uncharacterized protein YphG, TPR-domain containing",0.272711941614742
"2154","firmicutes","weak","level2","","FIG01304516","PhnB protein",0.272358928853534
"2155","firmicutes","weak","level2","","FIG00004080","Stage II sporulation serine phosphatase for sigma-F activation (SpoIIE)",0.272091765268924
"2156","firmicutes","weak","level2","","FIG00000426","Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY",0.267898156895785
"2157","firmicutes","weak","level2","","FIG00000571","Signal transduction histidine kinase CheA (EC 2.7.3.-)",0.265998277428673
"2158","firmicutes","weak","level2","","FIG00006794","Stage III sporulation protein AF",0.257864277726573
"2159","firmicutes","weak","level2","","FIG00005728","Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)",0.25725659156992
"2160","firmicutes","weak","level2","","FIG00012826","Stage VI sporulation protein D",0.250701762680767
"2161","firmicutes","weak","level2","","FIG00006678","Nickel transport system permease protein NikC (TC 3.A.1.5.3)",0.24952622111178
"2162","firmicutes","weak","level2","","FIG00005647","Chemotaxis protein CheD",0.249403599813696
"2163","firmicutes","weak","level2","","FIG00000970","Polyhydroxyalkanoic acid synthase",0.246870235591515
"2164","firmicutes","weak","level2","","FIG00140113","Hypothetical transmembrane protein ywlD",0.245638564197118
"2165","firmicutes","weak","level2","","FIG01258694","Alkyl hydroperoxide reductase subunit C-like protein",0.242556309917589
"2166","firmicutes","weak","level2","","FIG00035201","Ornithine aminotransferase (EC 2.6.1.13)",0.242496467678604
"2167","firmicutes","weak","level2","","FIG00004545","Stage II sporulation protein M (SpoIIM)",0.241996523448481
"2168","firmicutes","weak","level2","","FIG00017120","Major transcriptional regulator of spore coat formation GerE",0.229965932231172
"2169","firmicutes","weak","level2","","FIG00133767","Alpha-galactosidase precursor (EC 3.2.1.22)",0.227557436233531
"2170","firmicutes","weak","level2","","FIG00014890","Spore coat protein F",0.218787557404625
"2171","firmicutes","weak","level2","","FIG00002947","Chemotaxis protein CheC -- inhibitor of MCP methylation",0.217633261075442
"2172","firmicutes","weak","level2","","FIG01304734","MreB-like protein (Mbl protein)",0.214897385042101
"2173","firmicutes","weak","level2","","FIG00012446","Spore germination protein YpeB",0.21435113185494
"2174","firmicutes","weak","level2","","FIG01304617","Allantoate amidohydrolase (EC 3.5.3.9)",0.214347488443218
"2175","firmicutes","weak","level2","","FIG01303823","Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)",0.214007665602003
"2176","firmicutes","weak","level2","","FIG00004900","Putative deoxyribonuclease similar to YcfH, type 3",0.211193637346028
"2177","firmicutes","weak","level2","","FIG00039921","Nitrogenase (molybdenum-iron) reductase and maturation protein NifH",0.210348197290003
"2178","firmicutes","weak","level2","","FIG00010285","Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)",0.20759716534858
"2179","firmicutes","weak","level2","","FIG00003769","Stage III sporulation protein AE",0.202437399792644
"2180","firmicutes","weak","level2","","FIG00003672","Stage III sporulation protein AA",0.199816186288372
"2181","firmicutes","weak","level2","","FIG00013458","Predicted molybdate-responsive regulator YvgK in bacilli",0.195866176868433
"2182","firmicutes","weak","level2","","FIG00006682","Stage V sporulation protein required for dehydratation of the spore core and assembly of the coat (SpoVS)",0.195486242351557
"2183","firmicutes","weak","level2","","FIG00009601","Probable low-affinity inorganic phosphate transporter",0.194753414361122
"2184","firmicutes","weak","level2","","FIG00007086","Substrate-specific component CbiM of cobalt ECF transporter",0.193616988927092
"2185","firmicutes","weak","level2","","FIG00015476","Stage III sporulation protein D",0.191684601114395
"2186","firmicutes","weak","level2","","FIG00002563","Stage V sporulation protein AC (SpoVAC)",0.188148940182923
"2187","firmicutes","weak","level2","","FIG00001472","Nitric oxide-dependent regulator DnrN or NorA",0.187664391925852
"2188","firmicutes","weak","level2","","FIG00002008","Allantoinase (EC 3.5.2.5)",0.186337058232001
"2189","firmicutes","weak","level2","","FIG00003596","RNA polymerase sporulation specific sigma factor SigF",0.18555091315769
"2190","firmicutes","weak","level2","","FIG00007538","Stage V sporulation protein T, AbrB family transcriptional regulator (SpoVT)",0.182609828985579
"2191","firmicutes","weak","level2","","FIG00022740","Phosphate transport regulator (distant homolog of PhoU)",0.18219755754935
"2192","firmicutes","weak","level2","","FIG00004841","Stage III sporulation protein AG",0.180095652199645
"2193","firmicutes","weak","level2","","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.179588524138445
"2194","firmicutes","weak","level2","","FIG00006264","Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)",0.179484981016607
"2195","firmicutes","weak","level2","","FIG00001332","Spore germination protein GerKB",0.178992925957253
"2196","firmicutes","weak","level2","","FIG00041164","Additional substrate-specific component CbiN of cobalt ECF transporter",0.17779368815017
"2197","firmicutes","weak","level2","","FIG00004463","Stage IV sporulation protein B",0.176491201870079
"2198","firmicutes","weak","level2","","FIG00002500","Stage V sporulation protein AD (SpoVAD)",0.176390100460259
"2199","firmicutes","weak","level2","","FIG00003654","Stage IV sporulation protein A",0.176126651768946
"2200","firmicutes","weak","level2","","FIG00011987","Stage III sporulation protein AD",0.17330914162032
"2201","firmicutes","weak","level2","","FIG00013347","Stage II sporulation protein related to metaloproteases (SpoIIQ)",0.169910494900999
"2202","firmicutes","weak","level2","","FIG00012814","Spore cortex-lytic enzyme, N-acetylglucosaminidase SleL (EC 3.2.1.-)",0.169264710401307
"2203","firmicutes","weak","level2","","FIG00004014","RNA polymerase sporulation specific sigma factor SigE",0.168195322956029
"2204","firmicutes","weak","level2","","FIG00007180","Stage V sporulation protein AE (SpoVAE)",0.167218469647423
"2205","firmicutes","weak","level2","","FIG00059426","Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)",0.166058611433973
"2206","firmicutes","weak","level2","","FIG00013994","Short chain fatty acids transporter",0.163283678724404
"2207","firmicutes","weak","level2","","FIG00005089","Spore cortex-lytic enzyme, lytic transglycosylase SleB",0.160186878789801
"2208","firmicutes","weak","level2","","FIG00000504","Polyphosphate kinase (EC 2.7.4.1)",0.159597414778397
"2209","firmicutes","weak","level2","","FIG00007041","Chemotaxis protein CheV (EC 2.7.3.-)",0.159502998941809
"2210","firmicutes","weak","level2","","FIG00008886","Septum site-determining protein MinC",0.158813034732013
"2211","firmicutes","weak","level2","","FIG00001294","Adenylate cyclase (EC 4.6.1.1)",0.157736722843452
"2212","firmicutes","weak","level2","","FIG00075426","Predicted ATPase related to phosphate starvation-inducible protein PhoH",0.157508920036282
"2213","firmicutes","weak","level2","","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.15542186365466
"2214","firmicutes","weak","level2","","FIG00014027","Stage II sporulation protein D (SpoIID)",0.150727887367961
"2215","firmicutes","weak","level2","","FIG00561534","diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)",0.148947422050734
"2216","firmicutes","weak","level2","","FIG00028059","ATPase component CbiO of energizing module of cobalt ECF transporter",0.148242044839136
"2217","firmicutes","weak","level2","","FIG00013525","Stage III sporulation protein AH",0.137598311141854
"2218","firmicutes","weak","level2","","FIG00068115","3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)",0.133635115551316
"2219","firmicutes","weak","level2","","FIG00046742","Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.132664300985452
"2220","firmicutes","weak","level2","","FIG00007507","Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.129403854375886
"2221","firmicutes","weak","level2","","FIG00066575","Exopolyphosphatase (EC 3.6.1.11)",0.128916741649776
"2222","firmicutes","weak","level2","","FIG00000563","Thiazole biosynthesis protein ThiG",0.124176066903002
"2223","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00048465","Urea carboxylase-related amino acid permease",0.808179407210635
"2224","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00229247","Urea carboxylase (EC 6.3.4.6)",0.709544266965071
"2225","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00054317","Urea carboxylase-related ABC transporter, periplasmic substrate-binding protein",0.706648824391244
"2226","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00002695","Biosynthetic arginine decarboxylase (EC 4.1.1.19)",0.650430979573335
"2227","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00022146","Urea carboxylase-related aminomethyltransferase (EC 2.1.2.10)",0.625067335919028
"2228","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00229246","Allophanate hydrolase (EC 3.5.1.54)",0.621517456782537
"2229","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00087157","Urea ABC transporter, urea binding protein",0.530466273313587
"2230","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00040173","Urea carboxylase-related ABC transporter, permease protein",0.505199794701918
"2231","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00014348","Urea ABC transporter, ATPase protein UrtE",0.480772149366599
"2232","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00027526","Urea ABC transporter, ATPase protein UrtD",0.461681527168794
"2233","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00005919","Urea ABC transporter, permease protein UrtC",0.460674211379557
"2234","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00062522","Cyanophycinase (EC 3.4.15.6)",0.452279714283604
"2235","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00006322","Urea ABC transporter, permease protein UrtB",0.442494610803547
"2236","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00137556","Putrescine aminotransferase (EC 2.6.1.82)",0.441010326377063
"2237","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00003542","Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)",0.311844057871964
"2238","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00035201","Ornithine aminotransferase (EC 2.6.1.13)",0.242496467678604
"2239","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00011632","Arginine permease RocE",0.231701523421511
"2240","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00002793","S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A",0.208418627334175
"2241","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00000614","Ornithine cyclodeaminase (EC 4.3.1.12)",0.187856290713903
"2242","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00000642","Spermidine synthase (EC 2.5.1.16)",0.17734292750782
"2243","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00003810","Arginase (EC 3.5.3.1)",0.165413458804036
"2244","firmicutes","weak","level2","Arginine; urea cycle, polyamines","FIG00001552","S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1B",0.16178110005455
"2245","firmicutes","weak","level2","Flagellar motility in Prokaryota","FIG01960193","Flagellar hook-length control protein FliK",2.69547096141839
"2246","firmicutes","weak","level2","Flagellar motility in Prokaryota","FIG00002745","Flagellar biosynthesis protein FliZ",0.363925845415779
"2247","firmicutes","weak","level2","Flagellar motility in Prokaryota","FIG00001155","Flagellar synthesis regulator FleN",0.330746823667381
