"","phylum","cutoff","termset","term","gene","description","effectsize"
"1393","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00032652","Predicted gluconate TRAP family transporter, DctM subunit",0.120691595188509
"1394","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00096540","Energy-conserving hydrogenase (ferredoxin), subunit D",0.0603457976189032
"1395","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00023953","Energy-conserving hydrogenase (ferredoxin), subunit E",0.0411448627152584
"1396","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG01299858","Energy-conserving hydrogenase (ferredoxin), subunit A",0.0354975277019429
"1397","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00019322","Energy-conserving hydrogenase (ferredoxin), subunit B",0.0348148802701997
"1398","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00013663","Energy-conserving hydrogenase (ferredoxin), subunit C",0.0335254407068772
"1399","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00002338","Ethanolamine utilization polyhedral-body-like protein EutL",1.10894097425495
"1400","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00004817","Ethanolamine utilization protein EutP",0.553417283692154
"1401","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00002353","Ethanolamine utilization protein EutA",0.276655967711849
"1402","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00005232","Ethanolamine utilization polyhedral-body-like protein EutM",0.121303098427802
"1403","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00002384","Ethanolamine utilization protein EutJ",0.0832923548005589
"1404","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00003375","Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)",0.0402827139825073
"1405","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00015941","Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)",0.0390553259165705
"1406","delta.epsilon.subdivisions","weak","level3","L-fucose_utilization_temp","FIG00132557","2-keto-3-deoxy-L-fuconate dehydrogenase",1.10894097425495
"1407","delta.epsilon.subdivisions","weak","level3","L-fucose_utilization_temp","FIG00002801","L-fuconolactone hydrolase",0.882064011992167
"1408","delta.epsilon.subdivisions","weak","level3","L-fucose_utilization_temp","FIG00003949","Fucose permease",0.161061698621348
"1409","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00133292","Electron transport complex protein RnfB",0.049700683882441
"1410","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00018536","Electron transport complex protein RnfC",0.0407087950134342
"1411","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00002689","Electron transport complex protein RnfG",0.0335254385282786
"1412","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00022976","Electron transport complex protein RnfD",0.0323281050635646
"1413","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00001505","Electron transport complex protein RnfA",0.0323281049073278
"1414","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00134060","Electron transport complex protein RnfE",0.0317609402106109
"1415","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG00229185","Phage capsid protein",1.10894097425495
"1416","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG01304444","Phage capsid and scaffold",0.363600660454701
"1417","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG00019944","Phage capsid scaffolding protein",0.121303095014849
"1418","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG00016372","Phage major capsid protein",0.0244895151614819
"1419","delta.epsilon.subdivisions","weak","level3","Pyrrolysine","FIG00080534","Pyrrolysine synthetase",0.551376923584455
"1420","delta.epsilon.subdivisions","weak","level3","Pyrrolysine","FIG01306520","Proline 2-methylase for pyrrolysine biosynthesis",0.386243306306607
"1421","delta.epsilon.subdivisions","weak","level3","Pyrrolysine","FIG01282935","Pyrrolysyl-tRNA synthetase (EC 6.1.1.26)",0.386243306306607
"1422","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00096834","Sulfite reduction-associated complex DsrMKJOP multiheme protein DsrJ (=HmeF)",0.0258624803197804
"1423","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG01303928","Sulfite reduction-associated complex DsrMKJOP protein DsrM (= HmeC)",0.0244645115017681
"1424","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00132838","Sulfite reduction-associated complex DsrMKJOP iron-sulfur protein DsrO (=HmeA)",0.0241383171664307
"1425","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00035759","Sulfite reduction-associated complex DsrMKJOP protein DsrK (=HmeD)",0.0232099176177902
"1426","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00054260","Sulfite reduction-associated complex DsrMKJOP protein DsrP (= HmeB)",0.0229161254399921
"1427","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00130468","Conjugative transfer protein TrbC",0.224630599772501
"1428","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002546","Conjugative transfer protein TrbJ",0.181313566149662
"1429","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00006846","Conjugative transfer protein TrbD",0.149704884817752
"1430","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00138154","Conjugative transfer protein TrbF",0.119266162526306
"1431","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002771","Conjugative transfer protein TrbL",0.105122141275233
"1432","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002641","Conjugative transfer protein TrbG",0.0930418443672294
"1433","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002896","Conjugative transfer protein TrbB",0.0732357909517813
"1434","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002617","Conjugative transfer protein TrbE",0.0724149461673607
"1435","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00067512","IncQ plasmid conjugative transfer protein TraQ (RP4 TrbM homolog)",0.064776728716233
"1436","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002602","Conjugative transfer protein TrbI",0.0624266816376933
"1437","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00138609","Type IV secretion system protein VirD4",0.0286541112949168
"1438","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00015893","Type III secretion host injection and negative regulator protein (YopD)",0.275645890568688
"1439","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00024764","Type III secretion spans bacterial envelope protein (YscO)",0.275645890568688
"1440","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00024965","Type III secretion chaperone protein for YopD (SycD)",0.22008774909376
"1441","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00032019","Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",0.183046813412204
"1442","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00634179","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",0.183046805284036
"1443","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00002913","Type III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components)",0.156587120481885
"1444","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00016496","Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG)",0.136740691167506
"1445","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00023849","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components)",0.121303095583053
"1446","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00018716","Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",0.0748873350917036
"1447","firmicutes","strong","level1","Dormancy and Sporulation","FIG01265183","Stage III sporulation protein AG",2.23669151996368
"1448","firmicutes","strong","level1","Dormancy and Sporulation","FIG01031841","Stage III sporulation protein AB",2.20154800496781
"1449","firmicutes","strong","level1","Dormancy and Sporulation","FIG00003682","Stage 0 sporulation two-component response regulator (Spo0A)",0.454622276690203
"1450","firmicutes","strong","level1","Dormancy and Sporulation","FIG00004014","RNA polymerase sporulation specific sigma factor SigE",0.42173327979322
"1451","firmicutes","strong","level1","Dormancy and Sporulation","FIG00004463","Stage IV sporulation protein B",0.403463591236022
"1452","firmicutes","strong","level1","Dormancy and Sporulation","FIG00003654","Stage IV sporulation protein A",0.396575354360579
"1453","firmicutes","strong","level1","Dormancy and Sporulation","FIG00007180","Stage V sporulation protein AE (SpoVAE)",0.395797803483758
"1454","firmicutes","strong","level1","Dormancy and Sporulation","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.391738729380987
"1455","firmicutes","strong","level1","Dormancy and Sporulation","FIG00003672","Stage III sporulation protein AA",0.389408663150115
"1456","firmicutes","strong","level1","Dormancy and Sporulation","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.371938862675398
"1457","firmicutes","strong","level1","Dormancy and Sporulation","FIG00002500","Stage V sporulation protein AD (SpoVAD)",0.366311594451116
"1458","firmicutes","strong","level1","Dormancy and Sporulation","FIG00002563","Stage V sporulation protein AC (SpoVAC)",0.365637331129245
"1459","firmicutes","strong","level1","Dormancy and Sporulation","FIG00007538","Stage V sporulation protein T, AbrB family transcriptional regulator (SpoVT)",0.362045010936033
"1460","firmicutes","strong","level1","Dormancy and Sporulation","FIG00003596","RNA polymerase sporulation specific sigma factor SigF",0.292903771524727
"1461","firmicutes","strong","level1","Dormancy and Sporulation","FIG00013178","Stage V sporulation protein AA (SpoVAA)",0.272937233625449
"1462","firmicutes","strong","level1","Dormancy and Sporulation","FIG00011842","Stage V sporulation protein AB (SpoVAB)",0.266098953023444
"1463","firmicutes","strong","level1","Dormancy and Sporulation","FIG00015476","Stage III sporulation protein D",0.257913665973299
"1464","firmicutes","strong","level1","Dormancy and Sporulation","FIG00011987","Stage III sporulation protein AD",0.256953085507647
"1465","firmicutes","strong","level1","Dormancy and Sporulation","FIG00003769","Stage III sporulation protein AE",0.255318870696992
"1466","firmicutes","strong","level1","Dormancy and Sporulation","FIG00006264","Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)",0.241081567331565
"1467","firmicutes","strong","level1","Dormancy and Sporulation","FIG00014027","Stage II sporulation protein D (SpoIID)",0.229419300541909
"1468","firmicutes","strong","level1","Dormancy and Sporulation","FIG00005089","Spore cortex-lytic enzyme, lytic transglycosylase SleB",0.213642103545646
"1469","firmicutes","strong","level1","Dormancy and Sporulation","FIG00084255","Stage III sporulation protein AC",0.19207714077939
"1470","firmicutes","strong","level1","Dormancy and Sporulation","FIG00013347","Stage II sporulation protein related to metaloproteases (SpoIIQ)",0.191068659109157
"1471","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00067120","Hemoglobin-dependent two component system response regulator HrrA",1.17830852380246
"1472","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00013096","Streptococcal cell surface hemoprotein receptor Shr",0.684584052090787
"1473","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00014903","Outer membrane receptor proteins, mostly Fe transport",0.541237915669103
"1474","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00013592","Putative ABC transporter (ATP-binding protein), spy1791 homolog",0.32743609410251
"1475","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00010760","Sensor histidine kinase colocalized with HrtAB transporter",0.298005577282976
"1476","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00132630","Ferric uptake regulation protein FUR",0.269318826415822
"1477","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00011651","Two-component response regulator colocalized with HrtAB transporter",0.202963289233482
"1478","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00007328","Sortase A, LPXTG specific",0.157647628455731
"1479","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00013156","Putative ABC transporter ATP-binding protein, spy1790 homolog",0.150599334627398
"1480","firmicutes","strong","level1","Iron acquisition and metabolism","FIG00004180","Magnesium and cobalt transport protein CorA",0.147685112031083
"1481","firmicutes","strong","level1","Iron acquisition and metabolism","FIG01955011","Hypothetical protein DUF454",0.127006882361619
"1482","firmicutes","strong","level1","Phosphorus Metabolism","FIG00001795","PhnG protein",1.12354991199589
"1483","firmicutes","strong","level1","Phosphorus Metabolism","FIG00136832","secreted alkaline phosphatase",1.07739092315364
"1484","firmicutes","strong","level1","Phosphorus Metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1485","firmicutes","strong","level1","Phosphorus Metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1486","firmicutes","strong","level1","Phosphorus Metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1487","firmicutes","strong","level1","Phosphorus Metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1488","firmicutes","strong","level1","Phosphorus Metabolism","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1489","firmicutes","strong","level1","Phosphorus Metabolism","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1490","firmicutes","strong","level1","Sulfur Metabolism","FIG00092574","transcriptional regulator SoxR",2.57918078647769
"1491","firmicutes","strong","level1","Sulfur Metabolism","FIG01960990","Beta-galactosidase large subunit (EC 3.2.1.23)",1.63439713216217
"1492","firmicutes","strong","level1","Sulfur Metabolism","FIG00034652","Beta-galactosidase small subunit (EC 3.2.1.23)",0.417698906899131
"1493","firmicutes","strong","level1","Sulfur Metabolism","FIG00132758","Beta-galactosidase large subunit (EC 3.2.1.23)",0.401772172097074
"1494","firmicutes","strong","level1","Sulfur Metabolism","FIG00132548","Thiol peroxidase, Bcp-type (EC 1.11.1.15)",0.202909288109618
"1495","firmicutes","strong","level1","Sulfur Metabolism","FIG00031825","Hydrogen peroxide-inducible genes activator",0.189631843720724
"1496","firmicutes","strong","level1","Sulfur Metabolism","FIG01955919","Thioredoxin reductase (EC 1.8.1.9)",0.148679284752499
"1497","firmicutes","strong","level2","","FIG00094011","D(-)-3-hydroxybutyrate oligomer hydrolase (EC 3.1.1.22)",4.75550109560791
"1498","firmicutes","strong","level2","","FIG00014279","NnrU family protein, required for expression of nitric oxide and nitrite reductases (Nir and Nor)",2.57918078647769
"1499","firmicutes","strong","level2","","FIG00077666","Polyhydroxyalkanoate granule-associated protein PhaF",2.57918078647769
"1500","firmicutes","strong","level2","","FIG00092574","transcriptional regulator SoxR",2.57918078647769
"1501","firmicutes","strong","level2","","FIG00078450","Cytochrome c2",2.26047343848584
"1502","firmicutes","strong","level2","","FIG01265183","Stage III sporulation protein AG",2.23669151996368
"1503","firmicutes","strong","level2","","FIG01031841","Stage III sporulation protein AB",2.20154800496781
"1504","firmicutes","strong","level2","","FIG01330138","Putative phosphoesterase, GBAA2539 homolog",2.08872717100086
"1505","firmicutes","strong","level2","","FIG01960990","Beta-galactosidase large subunit (EC 3.2.1.23)",1.63439713216217
"1506","firmicutes","strong","level2","","FIG01778562","Substrate-specific component BioY of biotin ECF transporter",1.56722997564421
"1507","firmicutes","strong","level2","","FIG00067120","Hemoglobin-dependent two component system response regulator HrrA",1.17830852380246
"1508","firmicutes","strong","level2","","FIG00001795","PhnG protein",1.12354991199589
"1509","firmicutes","strong","level2","","FIG00136832","secreted alkaline phosphatase",1.07739092315364
"1510","firmicutes","strong","level2","","FIG00006500","Hybrid sensory histidine kinase in two-component regulatory system with EvgA",0.970045204686004
"1511","firmicutes","strong","level2","","FIG00051321","Cyanate ABC transporter, substrate binding protein",0.891302855530202
"1512","firmicutes","strong","level2","","FIG00013096","Streptococcal cell surface hemoprotein receptor Shr",0.684584052090787
"1513","firmicutes","strong","level2","","FIG00021808","Cell division protein BolA",0.65642785988594
"1514","firmicutes","strong","level2","","FIG00001527","Copper-sensing two-component system response regulator CpxR",0.629374169440266
"1515","firmicutes","strong","level2","","FIG00014903","Outer membrane receptor proteins, mostly Fe transport",0.541237915669103
"1516","firmicutes","strong","level2","","FIG00003682","Stage 0 sporulation two-component response regulator (Spo0A)",0.454622276690203
"1517","firmicutes","strong","level2","","FIG00004014","RNA polymerase sporulation specific sigma factor SigE",0.42173327979322
"1518","firmicutes","strong","level2","","FIG00034652","Beta-galactosidase small subunit (EC 3.2.1.23)",0.417698906899131
"1519","firmicutes","strong","level2","","FIG00004335","Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-)",0.406431427487881
"1520","firmicutes","strong","level2","","FIG00004463","Stage IV sporulation protein B",0.403463591236022
"1521","firmicutes","strong","level2","","FIG00132758","Beta-galactosidase large subunit (EC 3.2.1.23)",0.401772172097074
"1522","firmicutes","strong","level2","","FIG00003654","Stage IV sporulation protein A",0.396575354360579
"1523","firmicutes","strong","level2","","FIG00007180","Stage V sporulation protein AE (SpoVAE)",0.395797803483758
"1524","firmicutes","strong","level2","","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.391738729380987
"1525","firmicutes","strong","level2","","FIG00003672","Stage III sporulation protein AA",0.389408663150115
"1526","firmicutes","strong","level2","","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.371938862675398
"1527","firmicutes","strong","level2","","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1528","firmicutes","strong","level2","","FIG00002500","Stage V sporulation protein AD (SpoVAD)",0.366311594451116
"1529","firmicutes","strong","level2","","FIG00002563","Stage V sporulation protein AC (SpoVAC)",0.365637331129245
"1530","firmicutes","strong","level2","","FIG00007538","Stage V sporulation protein T, AbrB family transcriptional regulator (SpoVT)",0.362045010936033
"1531","firmicutes","strong","level2","","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1532","firmicutes","strong","level2","","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1533","firmicutes","strong","level2","","FIG00006483","LysR family transcriptional regulator YnfL",0.347082429113513
"1534","firmicutes","strong","level2","","FIG01327573","diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)",0.3316185200215
"1535","firmicutes","strong","level2","","FIG01304517","COG0523: Putative GTPases (G3E family)",0.330614481700892
"1536","firmicutes","strong","level2","","FIG01304376","Sodium/glutamate symport protein",0.32747824752648
"1537","firmicutes","strong","level2","","FIG00013592","Putative ABC transporter (ATP-binding protein), spy1791 homolog",0.32743609410251
"1538","firmicutes","strong","level2","","FIG00133744","Nitric oxide reductase activation protein NorQ",0.310656476413592
"1539","firmicutes","strong","level2","","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1540","firmicutes","strong","level2","","FIG00010760","Sensor histidine kinase colocalized with HrtAB transporter",0.298005577282976
"1541","firmicutes","strong","level2","","FIG00003596","RNA polymerase sporulation specific sigma factor SigF",0.292903771524727
"1542","firmicutes","strong","level2","","FIG00013178","Stage V sporulation protein AA (SpoVAA)",0.272937233625449
"1543","firmicutes","strong","level2","","FIG00132630","Ferric uptake regulation protein FUR",0.269318826415822
"1544","firmicutes","strong","level2","","FIG00011842","Stage V sporulation protein AB (SpoVAB)",0.266098953023444
"1545","firmicutes","strong","level2","","FIG00015476","Stage III sporulation protein D",0.257913665973299
"1546","firmicutes","strong","level2","","FIG00011987","Stage III sporulation protein AD",0.256953085507647
"1547","firmicutes","strong","level2","","FIG00003769","Stage III sporulation protein AE",0.255318870696992
"1548","firmicutes","strong","level2","","FIG01297554","Ferredoxin 3 fused to uncharacterized domain",0.24600072011649
"1549","firmicutes","strong","level2","","FIG00006264","Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)",0.241081567331565
"1550","firmicutes","strong","level2","","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1551","firmicutes","strong","level2","","FIG00014027","Stage II sporulation protein D (SpoIID)",0.229419300541909
"1552","firmicutes","strong","level2","","FIG00005089","Spore cortex-lytic enzyme, lytic transglycosylase SleB",0.213642103545646
"1553","firmicutes","strong","level2","","FIG00011651","Two-component response regulator colocalized with HrtAB transporter",0.202963289233482
"1554","firmicutes","strong","level2","","FIG00132548","Thiol peroxidase, Bcp-type (EC 1.11.1.15)",0.202909288109618
"1555","firmicutes","strong","level2","","FIG00084255","Stage III sporulation protein AC",0.19207714077939
"1556","firmicutes","strong","level2","","FIG00013347","Stage II sporulation protein related to metaloproteases (SpoIIQ)",0.191068659109157
"1557","firmicutes","strong","level2","","FIG00031825","Hydrogen peroxide-inducible genes activator",0.189631843720724
"1558","firmicutes","strong","level2","","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1559","firmicutes","strong","level2","","FIG00000570","Thiamine-monophosphate kinase (EC 2.7.4.16)",0.179659630725818
"1560","firmicutes","strong","level2","","FIG00015381","Transmembrane component CbrV of energizing module of predicted cobalamin ECF transporter",0.173193560187512
"1561","firmicutes","strong","level2","","FIG00048580","Hcp transcriptional regulator HcpR (Crp/Fnr family)",0.163826391225495
"1562","firmicutes","strong","level2","","FIG00021517","Cell division protein FtsQ",0.161580549568526
"1563","firmicutes","strong","level2","","FIG00009072","Polypeptide composition of the spore coat protein CotJB",0.160596365151364
"1564","firmicutes","strong","level2","","FIG00007328","Sortase A, LPXTG specific",0.157647628455731
"1565","firmicutes","strong","level2","","FIG00013156","Putative ABC transporter ATP-binding protein, spy1790 homolog",0.150599334627398
"1566","firmicutes","strong","level2","","FIG01955919","Thioredoxin reductase (EC 1.8.1.9)",0.148679284752499
"1567","firmicutes","strong","level2","","FIG00004180","Magnesium and cobalt transport protein CorA",0.147685112031083
"1568","firmicutes","strong","level2","","FIG01955011","Hypothetical protein DUF454",0.127006882361619
"1569","firmicutes","strong","level3","Cysteine_Biosynthesis","FIG00133143","Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)",0.272511477313922
"1570","firmicutes","strong","level3","Cysteine_Biosynthesis","FIG00001000","Sulfate and thiosulfate binding protein CysP",0.234671593482103
"1571","firmicutes","strong","level3","Cysteine_Biosynthesis","FIG00000728","Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)",0.215673686850935
"1572","firmicutes","strong","level3","Cysteine_Biosynthesis","FIG00000959","Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)",0.211854452962433
"1573","firmicutes","strong","level3","Cysteine_Biosynthesis","FIG00018897","Sulfate transport system permease protein CysT",0.211401850628164
"1574","firmicutes","strong","level3","Cysteine_Biosynthesis","FIG01272192","Sulfate transport system permease protein CysW",0.152576192679622
"1575","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00067120","Hemoglobin-dependent two component system response regulator HrrA",1.17830852380246
"1576","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00013096","Streptococcal cell surface hemoprotein receptor Shr",0.684584052090787
"1577","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00013592","Putative ABC transporter (ATP-binding protein), spy1791 homolog",0.32743609410251
"1578","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00010760","Sensor histidine kinase colocalized with HrtAB transporter",0.298005577282976
"1579","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00011651","Two-component response regulator colocalized with HrtAB transporter",0.202963289233482
"1580","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00007328","Sortase A, LPXTG specific",0.157647628455731
"1581","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG00013156","Putative ABC transporter ATP-binding protein, spy1790 homolog",0.150599334627398
"1582","firmicutes","strong","level3","Heme,_hemin_uptake_and_utilization_systems_in_GramPositives","FIG01955011","Hypothetical protein DUF454",0.127006882361619
"1583","firmicutes","strong","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1584","firmicutes","strong","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1585","firmicutes","strong","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1586","firmicutes","strong","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1587","firmicutes","strong","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1588","firmicutes","strong","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1589","firmicutes","strong","level3","Phosphate_metabolism","FIG00136832","secreted alkaline phosphatase",1.07739092315364
"1590","firmicutes","strong","level3","Phosphate_metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1591","firmicutes","strong","level3","Phosphate_metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1592","firmicutes","strong","level3","Phosphate_metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1593","firmicutes","strong","level3","Phosphate_metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1594","firmicutes","strong","level3","Phosphate_metabolism","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1595","firmicutes","strong","level3","Phosphate_metabolism","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1596","firmicutes","strong","level3","Sporulation_Cluster_III_A","FIG01265183","Stage III sporulation protein AG",2.23669151996368
"1597","firmicutes","strong","level3","Sporulation_Cluster_III_A","FIG01031841","Stage III sporulation protein AB",2.20154800496781
"1598","firmicutes","strong","level3","Sporulation_Cluster_III_A","FIG00003672","Stage III sporulation protein AA",0.389408663150115
"1599","firmicutes","strong","level3","Sporulation_Cluster_III_A","FIG00011987","Stage III sporulation protein AD",0.256953085507647
