"","phylum","cutoff","termset","term","gene","description","effectsize"
"1273","delta.epsilon.subdivisions","weak","level1","Respiration","FIG00138205","Uptake hydrogenase large subunit (EC 1.12.99.6)",0.032296276213589
"1274","delta.epsilon.subdivisions","weak","level1","Respiration","FIG00133578","Uptake hydrogenase small subunit precursor (EC 1.12.99.6)",0.0244797578688658
"1275","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00066575","Exopolyphosphatase (EC 3.6.1.11)",0.120819152858821
"1276","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00008526","Metal-dependent hydrolase involved in phosphonate metabolism",0.0415285074272091
"1277","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00001795","PhnG protein",0.121303094659613
"1278","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00001686","PhnH protein",0.0832923406987396
"1279","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00023146","PhnI protein",0.0414151841790509
"1280","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00001652","PhnJ protein",0.0394108495666043
"1281","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00003283","Phosphonates transport ATP-binding protein PhnK",0.0462117391135344
"1282","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00023045","Phosphonates transport ATP-binding protein PhnL",0.03934975963453
"1283","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00005434","Phosphonoacetate hydrolase (EC 3.11.1.2)",0.626067085882067
"1284","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00000504","Polyphosphate kinase (EC 2.7.4.1)",0.0488512372305716
"1285","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG01304060","Protein RcsF",0.0988447014137872
"1286","delta.epsilon.subdivisions","weak","level1","Phosphorus Metabolism","FIG00031504","Pyrophosphate-energized proton pump (EC 3.6.1.1)",0.0849243201408245
"1287","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00024999","ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",0.0396248776683823
"1288","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00001221","Alkanesulfonates-binding protein",0.057494508224899
"1289","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00138354","Alkanesulfonates transport system permease protein",0.0375407116318247
"1290","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00001029","Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)",0.174230888826201
"1291","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00001548","Beta-galactosidase (EC 3.2.1.23)",0.0793669984823635
"1292","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00075438","Blr3520 protein homolog, hypothetical protein",0.403385137384406
"1293","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00007134","FMN reductase (EC 1.5.1.29)",0.299380588809714
"1294","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00218417","probable beta-D-galactosidase",0.121303077422093
"1295","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00132838","Sulfite reduction-associated complex DsrMKJOP iron-sulfur protein DsrO (=HmeA)",0.0241383171664307
"1296","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00096834","Sulfite reduction-associated complex DsrMKJOP multiheme protein DsrJ (=HmeF)",0.0258624803197804
"1297","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00035759","Sulfite reduction-associated complex DsrMKJOP protein DsrK (=HmeD)",0.0232099176177902
"1298","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG01303928","Sulfite reduction-associated complex DsrMKJOP protein DsrM (= HmeC)",0.0244645115017681
"1299","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00054260","Sulfite reduction-associated complex DsrMKJOP protein DsrP (= HmeB)",0.0229161254399921
"1300","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00002084","Taurine-binding periplasmic protein TauA",0.363800204613943
"1301","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG00018627","Taurine transport ATP-binding protein TauB",0.0751249968834322
"1302","delta.epsilon.subdivisions","weak","level1","Sulfur Metabolism","FIG01955919","Thioredoxin reductase (EC 1.8.1.9)",0.0377313792961149
"1303","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00002896","Conjugative transfer protein TrbB",0.0732357909517813
"1304","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00130468","Conjugative transfer protein TrbC",0.224630599772501
"1305","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00006846","Conjugative transfer protein TrbD",0.149704884817752
"1306","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00002617","Conjugative transfer protein TrbE",0.0724149461673607
"1307","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00138154","Conjugative transfer protein TrbF",0.119266162526306
"1308","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00002641","Conjugative transfer protein TrbG",0.0930418443672294
"1309","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00002602","Conjugative transfer protein TrbI",0.0624266816376933
"1310","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00002546","Conjugative transfer protein TrbJ",0.181313566149662
"1311","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00002771","Conjugative transfer protein TrbL",0.105122141275233
"1312","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00067512","IncQ plasmid conjugative transfer protein TraQ (RP4 TrbM homolog)",0.064776728716233
"1313","delta.epsilon.subdivisions","weak","level1","Virulence","FIG00138609","Type IV secretion system protein VirD4",0.0286541112949168
"1314","delta.epsilon.subdivisions","weak","level1","Phages, Prophages, Transposable elements","FIG01304444","Phage capsid and scaffold",0.363600660454701
"1315","delta.epsilon.subdivisions","weak","level1","Phages, Prophages, Transposable elements","FIG00229185","Phage capsid protein",1.10894097425495
"1316","delta.epsilon.subdivisions","weak","level1","Phages, Prophages, Transposable elements","FIG00019944","Phage capsid scaffolding protein",0.121303095014849
"1317","delta.epsilon.subdivisions","weak","level1","Phages, Prophages, Transposable elements","FIG00016372","Phage major capsid protein",0.0244895151614819
"1318","delta.epsilon.subdivisions","weak","level2","Organic sulfur assimilation","FIG00024999","ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",0.0396248776683823
"1319","delta.epsilon.subdivisions","weak","level2","Organic sulfur assimilation","FIG00001221","Alkanesulfonates-binding protein",0.057494508224899
"1320","delta.epsilon.subdivisions","weak","level2","Organic sulfur assimilation","FIG00138354","Alkanesulfonates transport system permease protein",0.0375407116318247
"1321","delta.epsilon.subdivisions","weak","level2","Organic sulfur assimilation","FIG00007134","FMN reductase (EC 1.5.1.29)",0.299380588809714
"1322","delta.epsilon.subdivisions","weak","level2","Organic sulfur assimilation","FIG00002084","Taurine-binding periplasmic protein TauA",0.363800204613943
"1323","delta.epsilon.subdivisions","weak","level2","Organic sulfur assimilation","FIG00018627","Taurine transport ATP-binding protein TauB",0.0751249968834322
"1324","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00023879","Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)",0.0696297644488233
"1325","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00139050","Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)",0.132837465854406
"1326","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00004027","CoB--CoM heterodisulfide reductase subunit B (EC 1.8.98.1)",0.0218117319709332
"1327","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00010908","CoB--CoM heterodisulfide reductase subunit C (EC 1.8.98.1)",0.0235113499420123
"1328","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00001505","Electron transport complex protein RnfA",0.0323281049073278
"1329","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00133292","Electron transport complex protein RnfB",0.049700683882441
"1330","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00018536","Electron transport complex protein RnfC",0.0407087950134342
"1331","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00022976","Electron transport complex protein RnfD",0.0323281050635646
"1332","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00134060","Electron transport complex protein RnfE",0.0317609402106109
"1333","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00002689","Electron transport complex protein RnfG",0.0335254385282786
"1334","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG01299858","Energy-conserving hydrogenase (ferredoxin), subunit A",0.0354975277019429
"1335","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00019322","Energy-conserving hydrogenase (ferredoxin), subunit B",0.0348148802701997
"1336","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00013663","Energy-conserving hydrogenase (ferredoxin), subunit C",0.0335254407068772
"1337","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00096540","Energy-conserving hydrogenase (ferredoxin), subunit D",0.0603457976189032
"1338","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00023953","Energy-conserving hydrogenase (ferredoxin), subunit E",0.0411448627152584
"1339","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00048014","Fumarate reductase flavoprotein subunit (EC 1.3.99.1)",0.0607563308399446
"1340","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG01955975","[Ni/Fe] hydrogenase, group 1, large subunit",0.0223502953160359
"1341","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00066123","Ni,Fe-hydrogenase I cytochrome b subunit",0.042826964301967
"1342","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00134943","Periplasmic [Fe] hydrogenase large subunit (EC 1.12.7.2)",0.0952828392273837
"1343","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00049433","Periplasmic [Fe] hydrogenase large subunit (EC 1.12.7.2)",0.0354975240529107
"1344","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00138205","Uptake hydrogenase large subunit (EC 1.12.99.6)",0.032296276213589
"1345","delta.epsilon.subdivisions","weak","level2","Electron donating reactions","FIG00133578","Uptake hydrogenase small subunit precursor (EC 1.12.99.6)",0.0244797578688658
"1346","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002896","Conjugative transfer protein TrbB",0.0732357909517813
"1347","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00130468","Conjugative transfer protein TrbC",0.224630599772501
"1348","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00006846","Conjugative transfer protein TrbD",0.149704884817752
"1349","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002617","Conjugative transfer protein TrbE",0.0724149461673607
"1350","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00138154","Conjugative transfer protein TrbF",0.119266162526306
"1351","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002641","Conjugative transfer protein TrbG",0.0930418443672294
"1352","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002602","Conjugative transfer protein TrbI",0.0624266816376933
"1353","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002546","Conjugative transfer protein TrbJ",0.181313566149662
"1354","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002771","Conjugative transfer protein TrbL",0.105122141275233
"1355","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00067512","IncQ plasmid conjugative transfer protein TraQ (RP4 TrbM homolog)",0.064776728716233
"1356","delta.epsilon.subdivisions","weak","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00138609","Type IV secretion system protein VirD4",0.0286541112949168
"1357","delta.epsilon.subdivisions","weak","level2","Bacteriophage structural proteins","FIG01304444","Phage capsid and scaffold",0.363600660454701
"1358","delta.epsilon.subdivisions","weak","level2","Bacteriophage structural proteins","FIG00229185","Phage capsid protein",1.10894097425495
"1359","delta.epsilon.subdivisions","weak","level2","Bacteriophage structural proteins","FIG00019944","Phage capsid scaffolding protein",0.121303095014849
"1360","delta.epsilon.subdivisions","weak","level2","Bacteriophage structural proteins","FIG00016372","Phage major capsid protein",0.0244895151614819
"1361","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00018716","Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",0.0748873350917036
"1362","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00024965","Type III secretion chaperone protein for YopD (SycD)",0.22008774909376
"1363","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00015893","Type III secretion host injection and negative regulator protein (YopD)",0.275645890568688
"1364","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00023849","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components)",0.121303095583053
"1365","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00032019","Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",0.183046813412204
"1366","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00634179","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",0.183046805284036
"1367","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00002913","Type III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components)",0.156587120481885
"1368","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00016496","Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG)",0.136740691167506
"1369","delta.epsilon.subdivisions","weak","level2","Type III secretion system, extended","FIG00024764","Type III secretion spans bacterial envelope protein (YscO)",0.275645890568688
"1370","delta.epsilon.subdivisions","weak","level3","L-fucose_utilization_temp","FIG00132557","2-keto-3-deoxy-L-fuconate dehydrogenase",1.10894097425495
"1371","delta.epsilon.subdivisions","weak","level3","L-fucose_utilization_temp","FIG00003949","Fucose permease",0.161061698621348
"1372","delta.epsilon.subdivisions","weak","level3","L-fucose_utilization_temp","FIG00002801","L-fuconolactone hydrolase",0.882064011992167
"1373","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00001584","5-keto-D-gluconate 5-reductase (EC 1.1.1.69)",0.437444096904493
"1374","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00138965","Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, cytochrome c",0.693205330231834
"1375","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00003386","Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, flavoprotein",0.183662793211381
"1376","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00139722","Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, gamma subunit",0.353463335842544
"1377","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00022488","Gluconate permease",0.275645894355886
"1378","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00003195","L-idonate 5-dehydrogenase (EC 1.1.1.264)",0.373227711443557
"1379","delta.epsilon.subdivisions","weak","level3","D-gluconate_and_ketogluconates_metabolism","FIG00032652","Predicted gluconate TRAP family transporter, DctM subunit",0.120691595188509
"1380","delta.epsilon.subdivisions","weak","level3","Carbon_monoxide_induced_hydrogenase","FIG00133522","Carbon monoxide-induced hydrogenase iron-sulfur protein CooX",0.100576329458399
"1381","delta.epsilon.subdivisions","weak","level3","Carbon_monoxide_induced_hydrogenase","FIG00135013","Carbon monoxide-induced hydrogenase large subunit CooH",0.0724149557945699
"1382","delta.epsilon.subdivisions","weak","level3","Carbon_monoxide_induced_hydrogenase","FIG00133359","Carbon monoxide-induced hydrogenase membrane protein CooM",0.106492584565067
"1383","delta.epsilon.subdivisions","weak","level3","Carbon_monoxide_induced_hydrogenase","FIG00137189","Carbon monoxide-induced hydrogenase NuoC-like protein CooU",0.0822897212416489
"1384","delta.epsilon.subdivisions","weak","level3","Carbon_monoxide_induced_hydrogenase","FIG00133659","Carbon monoxide-induced hydrogenase proton translocating subunit CooK",0.129312425647448
"1385","delta.epsilon.subdivisions","weak","level3","Carbon_monoxide_induced_hydrogenase","FIG00136221","Carbon monoxide-induced hydrogenase small subunit CooL",0.0862082816493812
"1386","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00003375","Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)",0.0402827139825073
"1387","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00015941","Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)",0.0390553259165705
"1388","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00002338","Ethanolamine utilization polyhedral-body-like protein EutL",1.10894097425495
"1389","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00005232","Ethanolamine utilization polyhedral-body-like protein EutM",0.121303098427802
"1390","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00002353","Ethanolamine utilization protein EutA",0.276655967711849
"1391","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00002384","Ethanolamine utilization protein EutJ",0.0832923548005589
"1392","delta.epsilon.subdivisions","weak","level3","Ethanolamine_utilization","FIG00004817","Ethanolamine utilization protein EutP",0.553417283692154
"1393","delta.epsilon.subdivisions","weak","level3","Alkanesulfonates_Utilization","FIG00001221","Alkanesulfonates-binding protein",0.057494508224899
"1394","delta.epsilon.subdivisions","weak","level3","Alkanesulfonates_Utilization","FIG00138354","Alkanesulfonates transport system permease protein",0.0375407116318247
"1395","delta.epsilon.subdivisions","weak","level3","Alkanesulfonates_Utilization","FIG00007134","FMN reductase (EC 1.5.1.29)",0.299380588809714
"1396","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00008526","Metal-dependent hydrolase involved in phosphonate metabolism",0.0415285074272091
"1397","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00001795","PhnG protein",0.121303094659613
"1398","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00001686","PhnH protein",0.0832923406987396
"1399","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00023146","PhnI protein",0.0414151841790509
"1400","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00001652","PhnJ protein",0.0394108495666043
"1401","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00003283","Phosphonates transport ATP-binding protein PhnK",0.0462117391135344
"1402","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG00023045","Phosphonates transport ATP-binding protein PhnL",0.03934975963453
"1403","delta.epsilon.subdivisions","weak","level3","Alkylphosphonate_utilization","FIG01304060","Protein RcsF",0.0988447014137872
"1404","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002896","Conjugative transfer protein TrbB",0.0732357909517813
"1405","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00130468","Conjugative transfer protein TrbC",0.224630599772501
"1406","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00006846","Conjugative transfer protein TrbD",0.149704884817752
"1407","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002617","Conjugative transfer protein TrbE",0.0724149461673607
"1408","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00138154","Conjugative transfer protein TrbF",0.119266162526306
"1409","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002641","Conjugative transfer protein TrbG",0.0930418443672294
"1410","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002602","Conjugative transfer protein TrbI",0.0624266816376933
"1411","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002546","Conjugative transfer protein TrbJ",0.181313566149662
"1412","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00002771","Conjugative transfer protein TrbL",0.105122141275233
"1413","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00067512","IncQ plasmid conjugative transfer protein TraQ (RP4 TrbM homolog)",0.064776728716233
"1414","delta.epsilon.subdivisions","weak","level3","Type_4_secretion_and_conjugative_transfer","FIG00138609","Type IV secretion system protein VirD4",0.0286541112949168
"1415","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG01304444","Phage capsid and scaffold",0.363600660454701
"1416","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG00229185","Phage capsid protein",1.10894097425495
"1417","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG00019944","Phage capsid scaffolding protein",0.121303095014849
"1418","delta.epsilon.subdivisions","weak","level3","Phage_capsid_proteins","FIG00016372","Phage major capsid protein",0.0244895151614819
"1419","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00018716","Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",0.0748873350917036
"1420","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00024965","Type III secretion chaperone protein for YopD (SycD)",0.22008774909376
"1421","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00015893","Type III secretion host injection and negative regulator protein (YopD)",0.275645890568688
"1422","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00023849","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components)",0.121303095583053
"1423","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00032019","Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",0.183046813412204
"1424","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00634179","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",0.183046805284036
"1425","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00002913","Type III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components)",0.156587120481885
"1426","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00016496","Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG)",0.136740691167506
"1427","delta.epsilon.subdivisions","weak","level3","Type_III_secretion_systems,_extended","FIG00024764","Type III secretion spans bacterial envelope protein (YscO)",0.275645890568688
"1428","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00001505","Electron transport complex protein RnfA",0.0323281049073278
"1429","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00133292","Electron transport complex protein RnfB",0.049700683882441
"1430","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00018536","Electron transport complex protein RnfC",0.0407087950134342
"1431","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00022976","Electron transport complex protein RnfD",0.0323281050635646
"1432","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00134060","Electron transport complex protein RnfE",0.0317609402106109
"1433","delta.epsilon.subdivisions","weak","level3","Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes","FIG00002689","Electron transport complex protein RnfG",0.0335254385282786
"1434","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG01299858","Energy-conserving hydrogenase (ferredoxin), subunit A",0.0354975277019429
"1435","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00019322","Energy-conserving hydrogenase (ferredoxin), subunit B",0.0348148802701997
"1436","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00013663","Energy-conserving hydrogenase (ferredoxin), subunit C",0.0335254407068772
"1437","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00096540","Energy-conserving hydrogenase (ferredoxin), subunit D",0.0603457976189032
"1438","delta.epsilon.subdivisions","weak","level3","Energy-conserving_hydrogenase_(ferredoxin)","FIG00023953","Energy-conserving hydrogenase (ferredoxin), subunit E",0.0411448627152584
"1439","delta.epsilon.subdivisions","weak","level3","Pyrrolysine","FIG01306520","Proline 2-methylase for pyrrolysine biosynthesis",0.386243306306607
"1440","delta.epsilon.subdivisions","weak","level3","Pyrrolysine","FIG00080534","Pyrrolysine synthetase",0.551376923584455
"1441","delta.epsilon.subdivisions","weak","level3","Pyrrolysine","FIG01282935","Pyrrolysyl-tRNA synthetase (EC 6.1.1.26)",0.386243306306607
"1442","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00132838","Sulfite reduction-associated complex DsrMKJOP iron-sulfur protein DsrO (=HmeA)",0.0241383171664307
"1443","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00096834","Sulfite reduction-associated complex DsrMKJOP multiheme protein DsrJ (=HmeF)",0.0258624803197804
"1444","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00035759","Sulfite reduction-associated complex DsrMKJOP protein DsrK (=HmeD)",0.0232099176177902
"1445","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG01303928","Sulfite reduction-associated complex DsrMKJOP protein DsrM (= HmeC)",0.0244645115017681
"1446","delta.epsilon.subdivisions","weak","level3","Sulfate_reduction-associated_complexes","FIG00054260","Sulfite reduction-associated complex DsrMKJOP protein DsrP (= HmeB)",0.0229161254399921
"1447","firmicutes","med","level1","Phosphorus Metabolism","FIG00001795","PhnG protein",1.12354991199589
"1448","firmicutes","med","level1","Phosphorus Metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1449","firmicutes","med","level1","Phosphorus Metabolism","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1450","firmicutes","med","level1","Phosphorus Metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1451","firmicutes","med","level1","Phosphorus Metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1452","firmicutes","med","level1","Phosphorus Metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1453","firmicutes","med","level1","Phosphorus Metabolism","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1454","firmicutes","med","level1","Phosphorus Metabolism","FIG00136832","secreted alkaline phosphatase",1.07739092315364
